image,gender,status,set
00005796.jpg,1,0,train
00004571.jpg,0,0,train
00000152.jpg,0,1,train
00005425.jpg,0,0,train
00005245.jpg,1,0,train
00005519.jpg,0,2,train
00002937.jpg,1,0,train
00000746.jpg,0,0,train
00002938.jpg,1,0,train
00004668.jpg,1,0,train
00003174.jpg,0,1,train
00005286.jpg,1,3,train
00004278.jpg,0,0,train
00003290.jpg,0,0,train
00003122.jpg,1,0,train
00004398.jpg,1,3,train
00000438.jpg,0,0,train
00005223.jpg,0,1,train
00000331.jpg,1,0,train
00005682.jpg,0,1,train
00002420.jpg,0,2,train
00004241.jpg,0,1,train
00004562.jpg,0,0,train
00005504.jpg,1,2,train
00005432.jpg,0,1,train
00004374.jpg,0,1,train
00002301.jpg,0,3,train
00000029.jpg,0,1,train
00004736.jpg,0,2,train
00001411.jpg,0,0,train
00004975.jpg,0,2,train
00003728.jpg,0,3,train
00003705.jpg,0,0,train
00001304.jpg,0,1,train
00000269.jpg,1,0,train
00005059.jpg,0,0,train
00005511.jpg,0,2,train
00001884.jpg,1,0,train
00004931.jpg,0,2,train
00002190.jpg,0,2,train
00002518.jpg,0,0,train
00005317.jpg,0,2,train
00003032.jpg,0,0,train
00002272.jpg,0,1,train
00005367.jpg,0,0,train
00005224.jpg,0,1,train
00000442.jpg,0,0,train
00004979.jpg,0,2,train
00004157.jpg,0,0,train
00004303.jpg,0,0,train
00001114.jpg,0,1,train
00002159.jpg,0,1,train
00003215.jpg,1,0,train
00004784.jpg,1,0,train
00004650.jpg,0,1,train
00003915.jpg,1,0,train
00005791.jpg,0,0,train
00001822.jpg,0,0,train
00004390.jpg,0,1,train
00003814.jpg,0,0,train
00001342.jpg,0,3,train
00002480.jpg,0,1,train
00005423.jpg,0,1,train
00000535.jpg,0,0,train
00004471.jpg,0,3,train
00002307.jpg,1,0,train
00005229.jpg,0,1,train
00002912.jpg,0,3,train
00000751.jpg,0,0,train
00001600.jpg,0,1,train
00004691.jpg,0,1,train
00002807.jpg,0,1,train
00004798.jpg,0,3,train
00001888.jpg,0,0,train
00000327.jpg,1,0,train
00002871.jpg,0,2,train
00005074.jpg,0,1,train
00003378.jpg,0,0,train
00000529.jpg,1,0,train
00002770.jpg,0,1,train
00002203.jpg,1,0,train
00002382.jpg,0,2,train
00000376.jpg,1,2,train
00003019.jpg,1,0,train
00001332.jpg,0,1,train
00004392.jpg,0,1,train
00004595.jpg,0,1,train
00004581.jpg,0,2,train
00003843.jpg,1,0,train
00001047.jpg,1,0,train
00004661.jpg,0,0,train
00000596.jpg,0,0,train
00001046.jpg,1,3,train
00002363.jpg,0,1,train
00003414.jpg,0,3,train
00002173.jpg,0,2,train
00000600.jpg,0,0,train
00000522.jpg,0,0,train
00002847.jpg,0,3,train
00005465.jpg,0,2,train
00005575.jpg,0,1,train
00000209.jpg,0,0,train
00001788.jpg,0,0,train
00005541.jpg,1,2,train
00000876.jpg,0,1,train
00005313.jpg,0,0,train
00000160.jpg,0,1,train
00003353.jpg,0,0,train
00000661.jpg,1,0,train
00000530.jpg,1,0,train
00001558.jpg,0,1,train
00000789.jpg,0,1,train
00002241.jpg,0,1,train
00003157.jpg,0,1,train
00002876.jpg,1,0,train
00000943.jpg,0,2,train
00002111.jpg,0,1,train
00000948.jpg,1,2,train
00004566.jpg,1,0,train
00004004.jpg,0,0,train
00001042.jpg,1,0,train
00001041.jpg,1,0,train
00001814.jpg,1,0,train
00005376.jpg,0,1,train
00003666.jpg,0,1,train
00002878.jpg,0,0,train
00001876.jpg,1,0,train
00004910.jpg,0,2,train
00001207.jpg,0,1,train
00001575.jpg,0,1,train
00003695.jpg,0,0,train
00003027.jpg,1,0,train
00002505.jpg,1,0,train
00005454.jpg,1,2,train
00000358.jpg,0,0,train
00002744.jpg,1,0,train
00004369.jpg,1,0,train
00005136.jpg,1,0,train
00002131.jpg,0,1,train
00000478.jpg,0,1,train
00000180.jpg,0,1,train
00002448.jpg,0,0,train
00002486.jpg,0,1,train
00005696.jpg,0,0,train
00003320.jpg,0,3,train
00005628.jpg,0,1,train
00003440.jpg,0,2,train
00003106.jpg,1,0,train
00005646.jpg,1,0,train
00001159.jpg,1,3,train
00003714.jpg,0,0,train
00002975.jpg,0,1,train
00005676.jpg,0,1,train
00002901.jpg,0,0,train
00001696.jpg,1,0,train
00004402.jpg,1,0,train
00005803.jpg,1,0,train
00002890.jpg,0,0,train
00000754.jpg,0,0,train
00004873.jpg,0,2,train
00002318.jpg,0,0,train
00001225.jpg,0,0,train
00001871.jpg,0,0,train
00005165.jpg,0,0,train
00000997.jpg,0,3,train
00001841.jpg,0,0,train
00005442.jpg,0,1,train
00001279.jpg,0,1,train
00002841.jpg,0,3,train
00003463.jpg,0,0,train
00000385.jpg,0,3,train
00000072.jpg,1,0,train
00004149.jpg,1,0,train
00003450.jpg,0,0,train
00003054.jpg,0,0,train
00002558.jpg,0,0,train
00002767.jpg,0,1,train
00005078.jpg,0,1,train
00002524.jpg,0,0,train
00001165.jpg,0,0,train
00002839.jpg,0,3,train
00001605.jpg,0,1,train
00001725.jpg,0,3,train
00003917.jpg,0,0,train
00004339.jpg,0,3,train
00004357.jpg,0,1,train
00000856.jpg,1,0,train
00004955.jpg,0,0,train
00002395.jpg,0,2,train
00000407.jpg,1,0,train
00000061.jpg,0,1,train
00005603.jpg,0,2,train
00004963.jpg,0,2,train
00000114.jpg,0,1,train
00005340.jpg,1,0,train
00000617.jpg,0,0,train
00000111.jpg,0,1,train
00001152.jpg,0,1,train
00003319.jpg,0,3,train
00002961.jpg,0,0,train
00005407.jpg,0,0,train
00002090.jpg,0,0,train
00000004.jpg,1,0,train
00004802.jpg,0,0,train
00005509.jpg,0,2,train
00003030.jpg,0,0,train
00000063.jpg,0,1,train
00002527.jpg,0,0,train
00002681.jpg,0,0,train
00000878.jpg,1,0,train
00004227.jpg,0,3,train
00004740.jpg,0,1,train
00000597.jpg,0,3,train
00003711.jpg,0,0,train
00005477.jpg,0,2,train
00001591.jpg,0,2,train
00004591.jpg,1,0,train
00000642.jpg,0,0,train
00002575.jpg,0,0,train
00000290.jpg,0,1,train
00001695.jpg,0,1,train
00001186.jpg,0,1,train
00001861.jpg,1,0,train
00004555.jpg,1,0,train
00004670.jpg,1,0,train
00003469.jpg,1,3,train
00002113.jpg,0,1,train
00000099.jpg,0,0,train
00005788.jpg,0,3,train
00002265.jpg,0,1,train
00003363.jpg,0,0,train
00001585.jpg,0,1,train
00002896.jpg,1,0,train
00001025.jpg,0,1,train
00005391.jpg,1,0,train
00004777.jpg,1,0,train
00004696.jpg,0,2,train
00001163.jpg,1,0,train
00004173.jpg,0,0,train
00001379.jpg,0,1,train
00003481.jpg,1,3,train
00001533.jpg,0,2,train
00000811.jpg,1,0,train
00000523.jpg,0,0,train
00000008.jpg,1,0,train
00003117.jpg,1,0,train
00004516.jpg,0,1,train
00001631.jpg,0,2,train
00004495.jpg,0,1,train
00004584.jpg,0,1,train
00002793.jpg,0,0,train
00003943.jpg,0,1,train
00002980.jpg,0,1,train
00000485.jpg,0,1,train
00000370.jpg,0,0,train
00003417.jpg,0,0,train
00003184.jpg,0,1,train
00002650.jpg,1,0,train
00001460.jpg,0,1,train
00003613.jpg,0,0,train
00003976.jpg,0,1,train
00002423.jpg,0,1,train
00005099.jpg,0,1,train
00001680.jpg,0,2,train
00003725.jpg,0,3,train
00000312.jpg,0,1,train
00003623.jpg,0,0,train
00000474.jpg,0,1,train
00002918.jpg,0,0,train
00004607.jpg,0,3,train
00002990.jpg,0,1,train
00004987.jpg,0,2,train
00002398.jpg,0,0,train
00001669.jpg,0,2,train
00005591.jpg,1,0,train
00000682.jpg,0,0,train
00004872.jpg,0,2,train
00005698.jpg,0,2,train
00000705.jpg,0,0,train
00004885.jpg,0,2,train
00001396.jpg,0,1,train
00002478.jpg,0,1,train
00001829.jpg,1,0,train
00000228.jpg,0,1,train
00005474.jpg,0,2,train
00001026.jpg,0,1,train
00005141.jpg,0,0,train
00000939.jpg,0,1,train
00005802.jpg,0,0,train
00003670.jpg,0,1,train
00005312.jpg,0,3,train
00005598.jpg,0,1,train
00000346.jpg,0,0,train
00003582.jpg,0,0,train
00003997.jpg,0,0,train
00001116.jpg,0,1,train
00005007.jpg,0,1,train
00000926.jpg,0,1,train
00005220.jpg,0,1,train
00003488.jpg,0,3,train
00005640.jpg,0,2,train
00000577.jpg,0,0,train
00003907.jpg,1,0,train
00003936.jpg,0,1,train
00000211.jpg,0,1,train
00002092.jpg,0,1,train
00000695.jpg,1,0,train
00000867.jpg,0,1,train
00000126.jpg,0,1,train
00001224.jpg,0,1,train
00000701.jpg,0,0,train
00004428.jpg,0,1,train
00005583.jpg,1,0,train
00005310.jpg,0,3,train
00003505.jpg,0,0,train
00004232.jpg,0,3,train
00004912.jpg,0,2,train
00001667.jpg,0,2,train
00003221.jpg,1,0,train
00001887.jpg,0,0,train
00000807.jpg,0,1,train
00001593.jpg,0,2,train
00004733.jpg,0,2,train
00004964.jpg,0,2,train
00003735.jpg,0,0,train
00000736.jpg,0,0,train
00001063.jpg,1,0,train
00000045.jpg,0,1,train
00003480.jpg,1,3,train
00002377.jpg,0,1,train
00002830.jpg,0,3,train
00000121.jpg,0,1,train
00003876.jpg,0,3,train
00001639.jpg,0,2,train
00005290.jpg,0,1,train
00005117.jpg,1,0,train
00004419.jpg,0,3,train
00004349.jpg,0,3,train
00003187.jpg,0,2,train
00004842.jpg,1,0,train
00005369.jpg,0,0,train
00001037.jpg,0,1,train
00002611.jpg,1,0,train
00001053.jpg,1,0,train
00004758.jpg,0,0,train
00001213.jpg,0,0,train
00002253.jpg,0,1,train
00001436.jpg,0,1,train
00003507.jpg,0,0,train
00004907.jpg,0,2,train
00004449.jpg,1,3,train
00002072.jpg,0,0,train
00000361.jpg,0,0,train
00005579.jpg,0,3,train
00005481.jpg,0,2,train
00003369.jpg,0,0,train
00001462.jpg,1,3,train
00003656.jpg,1,0,train
00005358.jpg,0,1,train
00001652.jpg,0,2,train
00000489.jpg,1,0,train
00001866.jpg,0,0,train
00003300.jpg,0,0,train
00002815.jpg,0,0,train
00000400.jpg,0,3,train
00005508.jpg,0,2,train
00000734.jpg,1,0,train
00002672.jpg,1,0,train
00001289.jpg,0,1,train
00003991.jpg,0,1,train
00004754.jpg,0,0,train
00005206.jpg,0,1,train
00005162.jpg,0,0,train
00004576.jpg,1,0,train
00000921.jpg,0,1,train
00001459.jpg,0,1,train
00001586.jpg,0,1,train
00003818.jpg,0,3,train
00005651.jpg,1,0,train
00001820.jpg,1,0,train
00005169.jpg,1,0,train
00002745.jpg,1,0,train
00005428.jpg,0,1,train
00003285.jpg,0,0,train
00001530.jpg,0,2,train
00005706.jpg,1,0,train
00004367.jpg,1,0,train
00001428.jpg,0,3,train
00000534.jpg,0,0,train
00001088.jpg,0,0,train
00000032.jpg,0,1,train
00003521.jpg,0,2,train
00003318.jpg,0,3,train
00003085.jpg,1,0,train
00000456.jpg,0,1,train
00004966.jpg,0,2,train
00003096.jpg,0,3,train
00002117.jpg,0,1,train
00002081.jpg,0,0,train
00003584.jpg,0,0,train
00003044.jpg,0,0,train
00005211.jpg,0,1,train
00004200.jpg,1,0,train
00003551.jpg,1,3,train
00003782.jpg,0,0,train
00000354.jpg,0,0,train
00003758.jpg,0,3,train
00004214.jpg,0,1,train
00005400.jpg,1,0,train
00001005.jpg,0,3,train
00005008.jpg,0,1,train
00001655.jpg,0,2,train
00001848.jpg,0,0,train
00000679.jpg,1,0,train
00000562.jpg,0,0,train
00005607.jpg,0,2,train
00002443.jpg,0,1,train
00004494.jpg,0,1,train
00002628.jpg,0,0,train
00003479.jpg,1,3,train
00002266.jpg,0,1,train
00002431.jpg,0,1,train
00005328.jpg,0,3,train
00002906.jpg,1,0,train
00004135.jpg,0,0,train
00003329.jpg,0,2,train
00000950.jpg,0,2,train
00003989.jpg,0,1,train
00002766.jpg,0,1,train
00004426.jpg,0,0,train
00003441.jpg,0,1,train
00003848.jpg,0,1,train
00000360.jpg,0,0,train
00005725.jpg,0,0,train
00003973.jpg,0,1,train
00000593.jpg,0,0,train
00005405.jpg,0,0,train
00004676.jpg,0,1,train
00000321.jpg,0,0,train
00001450.jpg,0,1,train
00005597.jpg,0,1,train
00000759.jpg,0,1,train
00003083.jpg,1,0,train
00000511.jpg,0,0,train
00000320.jpg,0,0,train
00005116.jpg,0,1,train
00002893.jpg,1,0,train
00003006.jpg,0,1,train
00004718.jpg,0,2,train
00000567.jpg,0,0,train
00004305.jpg,0,0,train
00005091.jpg,1,0,train
00005297.jpg,1,0,train
00004484.jpg,0,1,train
00002589.jpg,0,0,train
00003376.jpg,0,0,train
00001260.jpg,0,0,train
00002547.jpg,0,0,train
00001720.jpg,0,3,train
00005613.jpg,1,0,train
00000606.jpg,1,0,train
00000683.jpg,0,0,train
00001253.jpg,0,0,train
00002340.jpg,1,0,train
00005192.jpg,0,1,train
00003768.jpg,0,0,train
00001387.jpg,0,1,train
00003485.jpg,0,3,train
00004535.jpg,0,0,train
00000344.jpg,0,0,train
00004025.jpg,0,0,train
00002285.jpg,1,0,train
00005790.jpg,0,0,train
00005457.jpg,0,2,train
00004189.jpg,1,0,train
00004826.jpg,0,1,train
00002384.jpg,0,2,train
00003050.jpg,0,1,train
00002422.jpg,0,1,train
00004382.jpg,0,3,train
00001120.jpg,0,3,train
00001527.jpg,0,2,train
00002736.jpg,0,0,train
00001111.jpg,1,0,train
00001747.jpg,1,0,train
00003612.jpg,0,0,train
00001566.jpg,0,2,train
00001054.jpg,1,0,train
00001729.jpg,0,3,train
00000044.jpg,0,1,train
00002947.jpg,0,0,train
00003842.jpg,0,1,train
00000188.jpg,0,1,train
00003689.jpg,0,0,train
00000429.jpg,0,0,train
00004852.jpg,0,0,train
00004621.jpg,0,1,train
00002656.jpg,0,0,train
00002962.jpg,0,0,train
00000068.jpg,0,1,train
00003164.jpg,0,1,train
00002120.jpg,0,1,train
00000265.jpg,1,0,train
00002189.jpg,0,2,train
00003355.jpg,0,0,train
00004610.jpg,0,1,train
00003344.jpg,0,0,train
00003902.jpg,1,0,train
00005536.jpg,1,2,train
00000347.jpg,0,0,train
00001867.jpg,0,0,train
00001824.jpg,0,0,train
00002396.jpg,0,0,train
00000667.jpg,0,0,train
00003220.jpg,1,0,train
00000096.jpg,0,0,train
00002972.jpg,0,1,train
00005576.jpg,0,2,train
00000843.jpg,0,1,train
00000460.jpg,1,0,train
00004800.jpg,0,3,train
00004888.jpg,0,2,train
00000414.jpg,0,0,train
00005484.jpg,0,2,train
00000075.jpg,0,1,train
00002987.jpg,0,1,train
00005615.jpg,1,0,train
00004533.jpg,0,1,train
00002466.jpg,0,1,train
00001178.jpg,1,0,train
00001453.jpg,0,1,train
00000507.jpg,0,0,train
00001702.jpg,0,3,train
00001668.jpg,0,2,train
00004333.jpg,0,0,train
00003665.jpg,0,1,train
00004996.jpg,0,2,train
00001369.jpg,1,0,train
00005617.jpg,1,0,train
00002573.jpg,0,0,train
00002730.jpg,1,0,train
00005668.jpg,0,1,train
00002837.jpg,0,0,train
00003700.jpg,0,3,train
00001242.jpg,0,0,train
00003483.jpg,1,3,train
00005378.jpg,0,1,train
00000252.jpg,1,0,train
00000210.jpg,0,0,train
00004387.jpg,0,3,train
00002334.jpg,0,1,train
00002746.jpg,1,0,train
00002852.jpg,0,0,train
00002322.jpg,0,0,train
00004592.jpg,1,0,train
00002944.jpg,0,0,train
00003276.jpg,0,0,train
00002544.jpg,0,0,train
00000808.jpg,0,1,train
00005368.jpg,0,0,train
00002563.jpg,0,0,train
00001306.jpg,0,1,train
00003635.jpg,0,0,train
00002776.jpg,0,1,train
00005702.jpg,0,1,train
00002700.jpg,0,3,train
00002739.jpg,0,0,train
00005163.jpg,0,0,train
00004251.jpg,0,3,train
00002659.jpg,1,0,train
00003798.jpg,0,0,train
00002341.jpg,0,1,train
00001305.jpg,0,1,train
00001571.jpg,0,2,train
00002257.jpg,0,1,train
00005639.jpg,0,1,train
00001175.jpg,1,0,train
00005380.jpg,0,1,train
00005204.jpg,0,1,train
00001760.jpg,1,0,train
00001471.jpg,0,1,train
00001730.jpg,0,3,train
00002591.jpg,0,0,train
00005734.jpg,1,0,train
00001082.jpg,0,0,train
00001449.jpg,0,1,train
00002916.jpg,0,0,train
00005384.jpg,0,1,train
00002985.jpg,0,1,train
00001216.jpg,0,0,train
00004648.jpg,0,1,train
00002921.jpg,0,0,train
00003152.jpg,1,0,train
00005319.jpg,0,2,train
00004465.jpg,0,3,train
00004284.jpg,0,1,train
00005408.jpg,0,0,train
00005207.jpg,0,1,train
00001672.jpg,0,1,train
00001541.jpg,0,2,train
00000175.jpg,0,1,train
00001546.jpg,0,2,train
00000195.jpg,0,1,train
00001793.jpg,1,0,train
00002909.jpg,0,0,train
00004527.jpg,0,0,train
00000427.jpg,1,0,train
00000108.jpg,0,1,train
00003064.jpg,0,0,train
00000237.jpg,0,1,train
00000037.jpg,0,1,train
00005289.jpg,0,1,train
00005048.jpg,0,0,train
00005279.jpg,0,1,train
00005164.jpg,0,0,train
00005351.jpg,0,1,train
00001618.jpg,0,2,train
00002888.jpg,0,0,train
00002493.jpg,1,0,train
00005418.jpg,0,1,train
00003415.jpg,1,0,train
00000133.jpg,0,1,train
00005645.jpg,1,0,train
00001803.jpg,0,0,train
00003716.jpg,0,0,train
00001283.jpg,1,0,train
00000232.jpg,0,1,train
00004710.jpg,0,2,train
00000676.jpg,1,0,train
00004414.jpg,1,3,train
00003820.jpg,0,3,train
00003948.jpg,0,1,train
00005089.jpg,1,0,train
00001578.jpg,0,1,train
00002064.jpg,0,0,train
00003904.jpg,0,1,train
00001856.jpg,0,0,train
00002738.jpg,0,0,train
00003042.jpg,0,1,train
00002481.jpg,0,1,train
00004236.jpg,0,1,train
00004946.jpg,0,0,train
00002601.jpg,0,0,train
00004968.jpg,0,2,train
00001148.jpg,1,3,train
00003608.jpg,0,0,train
00003260.jpg,0,1,train
00004865.jpg,1,3,train
00005580.jpg,0,3,train
00004759.jpg,0,1,train
00005811.jpg,1,0,train
00001250.jpg,0,3,train
00005034.jpg,0,0,train
00002707.jpg,1,0,train
00004480.jpg,0,1,train
00002761.jpg,1,0,train
00001741.jpg,0,0,train
00004957.jpg,0,3,train
00004323.jpg,0,0,train
00000968.jpg,0,2,train
00004780.jpg,0,3,train
00003927.jpg,1,0,train
00001290.jpg,0,1,train
00004340.jpg,0,3,train
00004823.jpg,1,3,train
00002302.jpg,0,1,train
00004850.jpg,1,0,train
00004905.jpg,0,2,train
00004917.jpg,0,2,train
00000879.jpg,0,1,train
00004731.jpg,0,1,train
00000763.jpg,0,1,train
00005156.jpg,0,3,train
00001098.jpg,1,0,train
00001469.jpg,0,1,train
00003596.jpg,1,0,train
00001840.jpg,0,0,train
00002899.jpg,1,0,train
00004712.jpg,0,2,train
00003696.jpg,0,0,train
00001028.jpg,1,0,train
00004563.jpg,0,0,train
00003949.jpg,0,1,train
00001350.jpg,0,1,train
00002817.jpg,1,0,train
00005475.jpg,0,2,train
00001091.jpg,0,3,train
00002418.jpg,0,2,train
00004491.jpg,0,1,train
00005804.jpg,1,0,train
00004280.jpg,0,0,train
00001470.jpg,0,1,train
00000791.jpg,0,1,train
00001171.jpg,0,0,train
00004714.jpg,1,0,train
00000181.jpg,0,1,train
00000999.jpg,0,3,train
00004028.jpg,0,0,train
00003478.jpg,0,3,train
00002922.jpg,0,3,train
00003888.jpg,0,1,train
00003881.jpg,0,1,train
00002750.jpg,0,1,train
00004616.jpg,0,1,train
00005812.jpg,0,3,train
00000479.jpg,0,1,train
00005393.jpg,0,0,train
00002948.jpg,0,0,train
00000173.jpg,0,2,train
00001313.jpg,0,3,train
00001693.jpg,0,1,train
00004919.jpg,0,2,train
00004312.jpg,0,0,train
00000434.jpg,0,0,train
00002504.jpg,0,1,train
00000621.jpg,0,0,train
00001130.jpg,0,1,train
00000717.jpg,0,0,train
00003453.jpg,1,0,train
00004283.jpg,0,1,train
00004745.jpg,0,1,train
00005637.jpg,0,1,train
00004834.jpg,0,1,train
00003620.jpg,0,0,train
00001677.jpg,0,2,train
00003592.jpg,0,0,train
00005648.jpg,1,0,train
00005561.jpg,1,0,train
00005808.jpg,0,0,train
00001316.jpg,0,3,train
00005610.jpg,0,2,train
00000060.jpg,0,1,train
00004282.jpg,0,1,train
00003475.jpg,1,3,train
00000929.jpg,0,1,train
00001607.jpg,0,1,train
00000328.jpg,1,0,train
00002208.jpg,1,0,train
00004522.jpg,0,1,train
00000263.jpg,0,0,train
00000755.jpg,0,0,train
00002294.jpg,0,1,train
00000230.jpg,0,1,train
00003822.jpg,0,3,train
00005129.jpg,0,3,train
00001249.jpg,0,3,train
00000969.jpg,0,2,train
00002615.jpg,1,0,train
00004460.jpg,0,0,train
00002859.jpg,0,2,train
00002903.jpg,1,0,train
00003277.jpg,0,0,train
00005093.jpg,0,2,train
00002479.jpg,0,1,train
00003464.jpg,1,0,train
00002971.jpg,0,1,train
00002155.jpg,0,1,train
00000649.jpg,0,0,train
00003073.jpg,0,3,train
00002358.jpg,1,3,train
00004008.jpg,0,0,train
00001257.jpg,0,1,train
00005445.jpg,0,1,train
00004674.jpg,0,1,train
00000306.jpg,0,1,train
00002976.jpg,0,1,train
00003497.jpg,0,3,train
00000821.jpg,1,3,train
00000913.jpg,1,3,train
00005699.jpg,0,1,train
00004454.jpg,0,0,train
00000473.jpg,0,1,train
00003886.jpg,0,1,train
00005120.jpg,1,0,train
00003580.jpg,0,0,train
00005571.jpg,0,1,train
00002824.jpg,0,3,train
00001321.jpg,0,3,train
00000711.jpg,0,0,train
00003201.jpg,0,1,train
00005552.jpg,1,2,train
00003337.jpg,1,0,train
00005172.jpg,0,0,train
00003963.jpg,0,1,train
00005736.jpg,1,0,train
00000654.jpg,0,0,train
00005180.jpg,1,3,train
00005197.jpg,0,1,train
00001445.jpg,0,0,train
00005656.jpg,0,0,train
00002298.jpg,0,1,train
00001314.jpg,0,3,train
00004922.jpg,0,2,train
00004901.jpg,0,2,train
00003177.jpg,0,1,train
00003919.jpg,1,0,train
00001560.jpg,0,1,train
00000409.jpg,1,0,train
00003136.jpg,1,0,train
00002562.jpg,0,0,train
00002325.jpg,1,0,train
00002164.jpg,0,3,train
00000043.jpg,1,0,train
00001272.jpg,0,1,train
00002992.jpg,0,1,train
00003166.jpg,0,1,train
00004575.jpg,0,0,train
00003249.jpg,0,3,train
00003849.jpg,0,1,train
00001407.jpg,0,0,train
00001442.jpg,0,0,train
00000137.jpg,0,1,train
00001421.jpg,1,3,train
00000296.jpg,0,1,train
00005485.jpg,0,2,train
00004787.jpg,0,0,train
00000025.jpg,0,1,train
00001349.jpg,0,3,train
00004992.jpg,0,2,train
00004420.jpg,0,3,train
00000486.jpg,0,1,train
00000743.jpg,0,0,train
00000765.jpg,0,1,train
00000794.jpg,0,1,train
00000594.jpg,0,0,train
00001733.jpg,0,3,train
00003660.jpg,0,0,train
00000992.jpg,0,3,train
00003518.jpg,0,2,train
00000359.jpg,0,0,train
00004983.jpg,0,2,train
00000379.jpg,0,0,train
00000367.jpg,0,3,train
00004266.jpg,1,0,train
00000343.jpg,0,0,train
00001555.jpg,0,2,train
00000119.jpg,0,1,train
00004246.jpg,0,1,train
00001854.jpg,0,0,train
00000244.jpg,0,1,train
00001359.jpg,0,3,train
00004182.jpg,0,0,train
00001773.jpg,1,0,train
00005177.jpg,1,3,train
00005325.jpg,0,3,train
00003396.jpg,0,0,train
00005397.jpg,0,0,train
00002251.jpg,0,1,train
00005299.jpg,1,3,train
00002419.jpg,0,2,train
00003156.jpg,0,1,train
00002719.jpg,1,0,train
00001474.jpg,1,0,train
00005594.jpg,0,1,train
00003205.jpg,0,1,train
00003532.jpg,0,3,train
00003621.jpg,0,0,train
00003367.jpg,0,0,train
00004386.jpg,0,3,train
00005135.jpg,0,1,train
00005587.jpg,0,1,train
00002652.jpg,1,0,train
00002386.jpg,0,2,train
00003252.jpg,0,1,train
00002217.jpg,0,1,train
00001504.jpg,1,0,train
00000039.jpg,0,1,train
00000285.jpg,1,0,train
00003487.jpg,0,3,train
00003077.jpg,0,1,train
00002800.jpg,1,0,train
00005005.jpg,0,2,train
00001832.jpg,1,0,train
00003387.jpg,0,0,train
00002856.jpg,0,0,train
00004760.jpg,0,1,train
00005145.jpg,0,1,train
00004588.jpg,1,0,train
00001203.jpg,0,1,train
00003292.jpg,0,0,train
00003674.jpg,0,1,train
00001016.jpg,0,1,train
00003525.jpg,0,0,train
00000781.jpg,0,1,train
00004553.jpg,0,0,train
00003398.jpg,0,0,train
00005370.jpg,0,0,train
00000787.jpg,0,1,train
00004988.jpg,1,2,train
00002442.jpg,0,1,train
00004430.jpg,0,1,train
00000203.jpg,0,0,train
00004508.jpg,0,1,train
00002412.jpg,1,0,train
00002444.jpg,0,1,train
00004277.jpg,0,1,train
00003671.jpg,0,1,train
00001796.jpg,1,0,train
00000900.jpg,1,0,train
00003399.jpg,1,0,train
00003897.jpg,1,0,train
00003047.jpg,0,1,train
00001132.jpg,0,1,train
00005137.jpg,1,0,train
00003114.jpg,1,0,train
00000923.jpg,0,1,train
00000042.jpg,1,0,train
00000199.jpg,0,0,train
00003179.jpg,0,1,train
00001624.jpg,0,1,train
00000449.jpg,1,0,train
00001388.jpg,0,1,train
00004223.jpg,0,3,train
00001184.jpg,0,3,train
00001218.jpg,0,0,train
00000776.jpg,1,0,train
00000745.jpg,0,0,train
00002618.jpg,1,0,train
00002127.jpg,0,1,train
00001248.jpg,0,0,train
00005606.jpg,0,1,train
00000650.jpg,0,0,train
00004982.jpg,0,2,train
00002597.jpg,0,0,train
00000810.jpg,0,1,train
00003799.jpg,0,0,train
00001628.jpg,0,1,train
00001390.jpg,0,1,train
00004519.jpg,0,1,train
00004930.jpg,0,2,train
00001169.jpg,0,0,train
00005448.jpg,0,1,train
00003331.jpg,1,0,train
00001705.jpg,1,0,train
00005801.jpg,0,1,train
00002522.jpg,0,0,train
00005113.jpg,0,1,train
00004538.jpg,0,1,train
00004437.jpg,0,1,train
00000447.jpg,0,0,train
00000990.jpg,1,3,train
00004359.jpg,1,3,train
00003684.jpg,0,1,train
00000906.jpg,0,1,train
00001835.jpg,0,3,train
00000260.jpg,0,1,train
00003633.jpg,0,0,train
00002606.jpg,0,0,train
00002605.jpg,0,0,train
00001862.jpg,1,0,train
00001704.jpg,1,0,train
00003108.jpg,1,0,train
00003724.jpg,0,0,train
00002139.jpg,0,1,train
00005139.jpg,0,0,train
00001683.jpg,0,1,train
00005731.jpg,0,0,train
00003133.jpg,1,0,train
00004336.jpg,1,0,train
00000349.jpg,0,0,train
00000583.jpg,0,0,train
00001501.jpg,0,0,train
00004274.jpg,0,1,train
00004153.jpg,1,0,train
00001582.jpg,0,1,train
00000630.jpg,1,0,train
00001285.jpg,0,0,train
00005301.jpg,0,0,train
00001347.jpg,0,3,train
00002532.jpg,0,0,train
00000435.jpg,0,0,train
00000538.jpg,0,0,train
00005691.jpg,0,1,train
00001269.jpg,0,1,train
00004290.jpg,0,1,train
00003640.jpg,1,0,train
00004891.jpg,0,2,train
00000239.jpg,0,1,train
00002968.jpg,0,0,train
00001864.jpg,0,0,train
00000164.jpg,0,1,train
00003393.jpg,0,0,train
00001604.jpg,0,1,train
00001614.jpg,0,1,train
00002393.jpg,0,2,train
00003815.jpg,0,0,train
00002207.jpg,1,0,train
00003856.jpg,1,0,train
00003659.jpg,0,0,train
00002256.jpg,0,1,train
00000231.jpg,0,1,train
00000368.jpg,0,3,train
00005460.jpg,0,2,train
00002950.jpg,0,0,train
00000644.jpg,0,0,train
00000454.jpg,0,1,train
00002467.jpg,0,1,train
00005800.jpg,1,0,train
00005556.jpg,1,2,train
